,Time,Tweet,Analysis
893,"12/22/2022, 11:05:23",Utmost cleanliness is our key objective ! CTU Buses are washed at Automatic Washing Plants with Recycled Water at our Depots !! https://t.co/blXHFeywtF,0.0
894,"12/22/2022, 11:05:08",Utmost cleanliness is our key objective ! CTU Buses are washed at Automatic Washing Plants with Recycled Water at our Depots !! https://t.co/HuzwQVir0m,0.0
895,"12/22/2022, 11:02:21","Remembering the Divine Guru who Blessed us with Spiritual Bliss.

#DLFCityCentreMallChandigarh #ShaheedDiwas #Shaheed #DivineGuru #BabaJiwanSinghji #SpiritualBliss #ShaheediPurab #ShaheedDiwas #GurudiwasBabajiwansingh #ShoppingMall #ITPark #Chandigarh https://t.co/7tN7YOH6bW",0.9042
896,"12/22/2022, 11:01:35",Administration plans 11 green corridors for cyclists in Chandigarh https://t.co/gPRVAOrZYq via @timesofindia,0.0
897,"12/22/2022, 11:01:13","Register firm, marriage, get income certificate from your home in Chandigarh https://t.co/HEsAR09Nnw via @timesofindia",0.0
898,"12/22/2022, 10:57:51",Pick-up and drop-off system at Chandigarh Railway Station: Youth Congress chief's hunger ... https://t.co/L3khPIjQII We will together raise our voice against the dictatorial Modi government and give people freedom from the 'toll tax'.”.,0.4939
899,"12/22/2022, 10:57:48","ADG @Rajinder_IIS during the interaction suggested that the journalists should amplify information shared by various government agencies and help propagate the message of development among the masses. 

He also stressed the importance of #SocialMedia in today’s times. https://t.co/9QDNgY2DE6 https://t.co/NhNg7ftCUX",0.6369
900,"12/22/2022, 10:56:51","@JioMart Poor service, waited for 3 day's to deliver few products for my shop, guy always say it's on the way, after 3 day's products are not available can't deliver to your shop.",-0.4767
901,"12/22/2022, 10:52:50","Hear what matters in every situation with the comfort and freedom of Insio AX, Customised Rechargeable Hearing Solutions.
Visit https://t.co/YQQeasK4kl
#hearingaids #signia #bluetooth #rechargeable #custom #hearwear #balajeehearingsolutions #chandigarh #mohali #panchkula #tricity https://t.co/4VZNEl3bqp",0.8176
902,"12/22/2022, 10:50:41",Non-Electric Vehicle registration limits likely to be eased in #Chandigarh  https://t.co/TrG0rAjk9R via @timesofindia,0.296
903,"12/22/2022, 10:49:57","👉 We're delighted to share another delegate Visit of Mr. Satish Dev (Senior Manager) and Mr. Deepak Sharma (Canada Head) at Auscanz Overseas Education. 
.
.
.
.
.
#immigration #Punjab #chandigarh #panchkula #StudyinCanada https://t.co/0ofDEDMTjm",0.6705
904,"12/22/2022, 10:48:18","Additional Deputy Commissioner, Sh J.S. Grewal spoke on the importance of media interaction with the government.

#PIBCHD #VARTALAP @MIB_India @PIB_India https://t.co/8mJpheSi4f",0.3612
905,"12/22/2022, 10:43:03","With over 45,000 square feet of exciting and unique activities, HopUP is one of India's top family leisure destinations, with activities for the whole family.

Book Your Ticket Now :
https://t.co/L4FICp4XFf

#noagelimit #endlessfun #friendsdayout #chandigarhdiaries https://t.co/AVzVcY0rwp",0.6124
906,"12/22/2022, 10:41:10","https://t.co/HpdRbzGzX3
This page is about Chandigarh Call Girls which is in trouble it is out of rank need your help.",0.0
907,"12/22/2022, 10:40:23","Every day calls for a scrumptious meal &amp; cheerful ambience

#cafejcs #cafe #food #chandigarh #cafejc #burgertime #restaurant #breakfast #specialdish  #cafelife #chandigarhcafe #cafevibes #burgerlove #burgerlife https://t.co/ti96LyFKmc",0.765
908,"12/22/2022, 10:39:13",Just posted a photo @ Chandigarh Helpline https://t.co/kn6WIfIe2i,0.0
909,"12/22/2022, 10:37:53","ESIC Chandigarh Recruitment 2022 - Apply for 10 Senior Resident, Part Time Specialist Posts | Salary: Rs.60,000 - 1,23,485 | Walk-in (Interview) Date: 04/01/2023 | To Know more &amp; apply click here ==&gt; https://t.co/QRiAcPCT1O

#ESICChandigarh #Jobskarofficial #Jobskar https://t.co/WW8ms22g0v",0.0
910,"12/22/2022, 10:35:43","Attended as chief guest, the 3rd general conference and exhibition organised by the Chandigarh Tent Dealers Society.

@narendramodi @AmitShah @JPNadda @saudansinghbjp @dushyanttgautam  @vijayrupanibjp @arunsoodbjp @manthriji @SanjayTandonBJP https://t.co/zuMElLIhjf",0.0
911,"12/22/2022, 10:35:39",Just posted a photo @ Chandigarh Bird Park https://t.co/3kraF1T9Fv,0.0
912,"12/22/2022, 10:35:04",Will implement Covid-19 guidelines issued by Centre: Haryana minister Anil Vij https://t.co/lTTRHNIIEF,0.0
913,"12/22/2022, 10:33:06","Apply your Australia Study Visa with
Seacrest Career Consultants For Upcoming 2023 intakes.
Call us: + 91 8146501390

#studyinaustralia #australia #studyvisa #seacrest #seacreststudyabroad #highereducation #studentvisa #chandigarh #mohali https://t.co/rsSpT9iGZT",0.0
914,"12/22/2022, 10:32:43","Stay Safe on Social Media because what you choose to share on social media is always your decision, but what others choose to do with your information may not always be in your control.
@DgpChdPolice https://t.co/bz482IJZ3o",0.3716
915,"12/22/2022, 10:32:39",It's All about Chandigarh Visiting.... @ Chandigarh - The City Beautiful https://t.co/F1234EWApX,0.5994
916,"12/22/2022, 10:23:53","@AdityaM11034450 @AdityaM11034450 Sir, if you face such type of situation, please make a call at PCR-112 for prompt action.",0.3182
917,"12/22/2022, 10:15:01","Let the music play, as our @showstoppers_sk_  have to show their moves.✨

Dance Style: #hiphop

Song: #Nashta

Choreography: @shobhitkapoorofficial

#dance #officialdanceclub #showstopper #sviet #college #punjab #Chandigarh #EnrollNow #bestcollege #dance https://t.co/qT6MtwvKsz",0.5719
918,"12/22/2022, 10:14:50","Get ready to jump up to the top, groove on the trampoline with #HopUp's #DJNight, and set your Christmas Night alight.  Hop in free and enliven your soul. No age bounds the fun here. 
Join us at the DJ party and call us to learn more. 
📞: 8010000250  

#christmasparty #djnight https://t.co/VZAuyId9k6",0.9118
919,"12/22/2022, 10:12:10","Creative Baby Photoshoot Ideas at Home
Getting professional baby photos done is definitely a milestone event, but that doesn’t mean those are the only times you’ll have awesome photo opportunities! 
For more details visit- https://t.co/quj0X1GsKh
#photography #babyphotography https://t.co/VJ2qqHiQ5r",0.9208
920,"12/22/2022, 10:10:38",A proud moment for GMSSS 37B indeed. Smriti Gill of XI C has won *gold* medal in *National Roller Hockey* *Championship* held at Bangalore.She has also won the *scholarship* of https://t.co/ez0DB5iyVD lakh awarded by RSFI to each player of the team Chandigarh. https://t.co/fRlSTy7qNw,0.9595
921,"12/22/2022, 10:09:54",Tribute to the great mathematical genius of India #SrinivasaRamanujan on his birth anniversary. The day is celebrated as #NationalMathematicsDay to honour his contributions to the field of mathematics which will always be an inspiration for young minds across the world. https://t.co/DcP88qFF5z,0.9423
922,"12/22/2022, 10:07:20","Top 4 Universities to join without IELTS in the UK:  https://t.co/uwLK96M5SS
#studyoverseas #VISA #visaapplication #consultants #chandigarh #studyabroad #studyinuk #universities #universitiesinuk #withoutielts #abroad #abroadeducation #AbGyan",0.4588
923,"12/22/2022, 10:05:17","Neograft Hair Clinic is the Best Hair Transplant Clinic In Chandigarh. 
Visit - https://t.co/j7l0dAqxTR
Call - +91-9041999199 For Appointment
.
.
#NeoGraft #hairclinic #chandigarh #hairtransplant #baldnesstreatment #hairlosssolution #bestclinic #fuehairtransplant #naturalhair https://t.co/js9VGmgYsz",0.6369
924,"12/22/2022, 10:02:14",#December Nights. The fog engulfing everything light touches. #Chandigarh #franksinatra #winter https://t.co/RLvEbR6Gas,0.0
925,"12/22/2022, 10:01:27","Visited and motivated donors at blood donation camp organised by the Indian Red Cross Society UT, Chandigarh in association with Vishvas Foundation.

@narendramodi @AmitShah @JPNadda @saudansinghbjp @dushyanttgautam  @vijayrupanibjp @arunsoodbjp @manthriji @SanjayTandonBJP https://t.co/WwSHAu7qKq",0.4588
926,"12/22/2022, 09:56:49",@Radha28874 @Aan_YagyaYuIIya Bag straps 😂😂,0.7003
927,"12/22/2022, 09:52:59",Missing MP kirron kher and Bjp chandigarh from suffering of people at chandigarh railway station https://t.co/qlp69DnHXI,-0.6486
928,"12/22/2022, 09:49:41",#punjabuniversitychandigarh  #punjabuniversity #punjabisongs #punjabisongs #brahman #puuniversity @ Chandigarh - The City Beautiful https://t.co/xHFUWctwjG,0.5994
929,"12/22/2022, 09:44:30","Recently, Chandigarh University provided its Hotel Management, Hospitality Management, and Travel &amp; Tourism Management students with an opportunity to showcase their immense professional talent and practical skills.

Scroll down to fetch the glimpses👇 https://t.co/TifmI4SMTo",0.6808
930,"12/22/2022, 09:44:21",@netplusofficial My I'd 0003855869 about 3 days  no internet in sector 30 a Rbi colony Chandigarh are available can you solve this problem  i can contact your coustomer care number call will be busy always.They pick call and said technician will com within 6 hours.,-0.0065
931,"12/22/2022, 09:44:21",@catch_foods What if I wanna order in bulk?,0.0
932,"12/22/2022, 09:44:11","In an attempt to bolster the uses of millets in our daily lives and highlight the coming of the ‘International Year of Millets’, PIB Chandigarh had also arranged Bajre Ki roti and mixed millets khichadi at the event.

#IYoM2023 https://t.co/gT4WIyWz3T",0.34
933,"12/22/2022, 09:43:53","PCB Designing Training | Henry Harvin in Chandigarh
https://t.co/67VlLpoZkg
Become industry-ready in the global market with top-class designing skills and a positive working attitude. in Chandigarh.
#pcbdesign #henryharvineducation #henryharvin https://t.co/AL43Lni47l",0.5574
934,"12/22/2022, 09:43:43","Chandigarh still to face ‘dry cold’: Meteorological department says – no rain likely in next few days, temperature to drop https://t.co/tqSWdJMyoa",-0.5106
935,"12/22/2022, 09:41:51",@OfficeMahesh Thank you sir for following 🙏🏼🙏🏼 https://t.co/hlXzMny5aA,0.3612
936,"12/22/2022, 09:41:47","Embedded System Course in Chandigarh
https://t.co/8hENgBI2od
Learn the fundamentals of Embedded system from highly experienced teachers | A globally recognized curriculum
#embeddedcourse #henryharvineducation #henryharvin https://t.co/XnJTcyMgKX",0.0
937,"12/22/2022, 09:41:13","@SurajGA76727446 @netplusofficial Your Internet is not working and your helpline number is not working since yesterday night. I am raising this issue from Sector 30 A Rbi colony, Chandigarh region. Any update as to what is going on..?",0.0772
938,"12/22/2022, 09:41:02","PIB Chandigarh Organises #VARTALAP: Media Workshop for Improving Information Dissemination in Rural Area, today in Tarn Taran, Punjab https://t.co/uRcTuTbeeU https://t.co/ZUtXuj5cAW",0.4215
939,"12/22/2022, 09:40:30","Today I was in Chandigarh HC for a matter. Thanks President, Vice President, Secretary , treasurer &amp; others members of the bar for the warmth extended. Its a vibrant bar association. We will work for strengthening the bar together. @gbsd https://t.co/SiaQYxzIYR",0.9201
940,"12/22/2022, 09:39:45","UI UX Designer Online Course in Chandigarh
https://t.co/7pMRPrC93V
 Get hands-on real-time projects to gain exceptional UI UX designing experience in Chandigarh.
#uiuxdesign #henryharvineducation #henryharvin https://t.co/TbNo8LBiB1",0.5267
941,"12/22/2022, 09:37:55","Dense to very dense fog conditions were seen over most parts of Punjab, Haryana, Chandigarh, Delhi and some parts of Uttar Pradesh over the last two days.

#FogAlert #Delhi #WeatherUpdate 

Image : Hindustan Times https://t.co/V2NwUzueFZ",0.0
942,"12/22/2022, 09:36:38","Dense to Very Dense Fog conditions likely to remian over Punjab, Haryana, Chandigarh and Uttar Pradesh during next 48 hours and decrease in intensity &amp; spread thereafter

@Indiametdept https://t.co/F88u4lqGDV",0.0
943,"12/22/2022, 09:34:33","Unruly scenes at Chandigarh MC meeting; marshals 'show the door' to @AamAadmiParty, @INCIndia councillors

#ChandigarhMC
#mayorsarbjitkaur
#ChandigarhNews

https://t.co/szWdQypXSt",0.0
944,"12/22/2022, 09:31:56","The workshop was organized to sensitize journalists about various Central Government schemes meant for the welfare of common citizens.

@MIB_India @ianuragthakur @PIB_India",0.0
945,"12/22/2022, 09:31:56","Titled “Vartalap”, the workshop is part of @MIB_India's media outreach strategy and is conceptualized to act as a bridge between the masses and the government by empowering journalists with authentic information about Govt. schemes and policies.

@PIB_India @ianuragthakur",0.2732
946,"12/22/2022, 09:31:16",@himachal_queen Can u guide me how reach Jibhi from Chandigarh or New Delhi.,0.0258
947,"12/22/2022, 09:30:32","LIVE: Evening leg of #BharatJodoYatra resumes from Ghasera Village, Haryana.

https://t.co/lCkenD8u9B",0.0
948,"12/22/2022, 09:30:16",Chandigarh housing board demolishes building violations in five Dadumajra flats #Chb #Chandigarh #YashpalGarg #Dadumajra #ChandigarhHousingBoard  https://t.co/YQFKBe0vt6,-0.5267
949,"12/22/2022, 09:24:07",@AarKiBolboBolo Come to Chandigarh. Big fat Indian wedding,0.0
950,"12/22/2022, 09:23:30",@aneetta_joby_ Welcome to Chandigarh,0.4588
951,"12/22/2022, 09:19:50","Had a chance to interact with amazing writers like @harshalisingh  @witerati_chetna.keer  at the the 10th edition of Literati presented by Chandigarh Literary Society. It was pure bliss!
#sanjeevbansal #Writers #anodetoshimla #chandigarhliterati #thetasteofmidnight https://t.co/ruzCm4WilP",0.906
952,"12/22/2022, 09:16:51","#Chandigarh | Dev Inder, a senior photographer will pay a tribute to the self-taught Indian artist Nek Chand through his photo exhibition, 'In the World of Rock Garden' from Thursday

https://t.co/vQzKBUBgJb",-0.1027
953,"12/22/2022, 09:16:26","Job for Senior Resident - Obstetrics and Gynaecology at Employees State Insurance Corporation, Chandigarh 

https://t.co/EejU4ePJUU 

#SeniorResident #Gynaecology #ESIC #ESICHospital #EmployeesStateInsuranceCorporation #DoctorJob #DoctorVacancies #MedicalJob #Chandigarh https://t.co/KMxE42JjxK",0.0
954,"12/22/2022, 09:13:41","Job for Senior Resident - General Medicine at Employees State Insurance Corporation, Chandigarh 

https://t.co/a0IRVc2oUc 

#SeniorResident #GeneralMedicine #ESIC #ESICHospital #EmployeesStateInsuranceCorporation #DoctorJob #DoctorVacancies #MedicalJob #Chandigarh https://t.co/0jDbZdMZKi",0.0
955,"12/22/2022, 09:13:39","@bootcutjeens @bootcutjeens Sir, we have informed the area inspector &amp; THL-1073 for further action in this regard.",0.0
956,"12/22/2022, 09:11:37","Job for Senior Resident - General Surgery at Employees State Insurance Corporation, Chandigarh 

https://t.co/kOVq1BNyl3 

#SeniorResident #GeneralSurgery #ESIC #ESICHospital #EmployeesStateInsuranceCorporation #DoctorJob #DoctorVacancies #MedicalJob #Chandigarh https://t.co/5aHFMGke3M",0.0
957,"12/22/2022, 09:10:20",@nagarkoti This MC commissioner has made chandigarh  hell. Worst governance NO INTERNET services as all overhead internetwires are cut harassing all residents. - No parking &amp;traffic mismanagement @KirronKherBJP @BJP4Chandigarh @narendramodi  @pawanbansal_chd do something for commn citzn,-0.9609
958,"12/22/2022, 09:09:39","Job for Senior Resident - Radiology at Employees State Insurance Corporation, Chandigarh

https://t.co/f5ZneA7O4c 

#SeniorResident #Radiology #ESIC #ESICHospital #EmployeesStateInsuranceCorporation #DoctorJob #DoctorVacancies #MedicalJob #Chandigarh https://t.co/UVnKGkNVeN",0.0
959,"12/22/2022, 09:09:32","@OneAwadhCenter @Cinepolis @IndiaCinepolis Sound system is very weak in Lucknow.
I used to go Cinepolis in Chandigarh and it was great there.",0.228
960,"12/22/2022, 09:09:09","Look at all these people struggling to get home, to their offices, maybe to the hospital even. Who wants to take responsibility? Why is police only interested in challaning and meeting quotas but not to solve such everyday problems? @trafficchd @ssptfcchd #chandigarh https://t.co/U94URM5lge",-0.7048
961,"12/22/2022, 09:08:37",Major traffic jam at the roundabout between Sectors 37/38. What is @trafficchd upto? Only roads leading to residences of IAS/IPS/Judicial officers in Sector 16/24 are regularly manned by the police during peak hours and everywhere else its a mess? #chandigarh https://t.co/hEKCEiO4aR,-0.4329
962,"12/22/2022, 09:07:18",Train no 22355 patliputra Chandigarh Exp is running with a pace of tortoise. Already 4.5 hrs late. Struggling to reach Bareilly till now. What a shame. Pls look in to @RailMadad @RailMinIndia @PiyushGoyalOffc,-0.7717
963,"12/22/2022, 09:01:19",BREAKING~~Farmers are moving towards #Haryana assembly ! #Chandigarh https://t.co/Yn94IHosvP,0.0
964,"12/22/2022, 08:55:39",Well done @rishuraj_chd 💯 https://t.co/nXqGj5CttA,0.2732
965,"12/22/2022, 08:55:13",@hillary_victor @MCChandigarh @INCChandigarh @Chandigarh Its harassment for  public . We are deprived of internet services inspite of paying bills. If this incompetent mc commissioner is so worried for common public why dont they underground electricity wires first which is their duty. They can only haras comn residents @KirronKherBJP,-0.92
966,"12/22/2022, 08:52:50","Today, on #NationalMathematicsDay, Chandigarh University commemorates the genius mathematician Srinivasa Ramanujan on his birth anniversary for his pioneering discoveries &amp; numerous contributions in the field. https://t.co/hJ2tQLy29f",0.0
967,"12/22/2022, 08:51:13",This tweet inspired by @rahulpassi . https://t.co/Nu2ESJ8prg,0.4939
968,"12/22/2022, 08:50:58","Indiametdept: (i) Dense to Very Dense Fog conditions likely to continue over Punjab, Haryana, Chandigarh and Uttar Pradesh during next 48 hours and decrease in intensity &amp; spread thereafter. 
(ii) Depression over southwest and adjoining southeast Bay of … https://t.co/jYtH3RTPHf",-0.5719
969,"12/22/2022, 08:50:41","Just posted a photo @ Chandigarh, India https://t.co/zDZhkakrMj",0.0
970,"12/22/2022, 08:50:33",@Dreamachiever_9 @CSandali_ Not for gym Bois 😂,0.4404
971,"12/22/2022, 08:46:19","4 #AAPChandigarh councillors among 5 suspended from #Chandigarh MC House for a day following ruckus
https://t.co/oaswxGkHux",-0.4767
972,"12/22/2022, 08:46:03","The SSR Review Meeting 2023 was conducted today in the chairmanship of Joint Chief Electoral Officer Chandigarh with Dy.Deo, Aero and ero or election staff.

@sadvipra https://t.co/pBadWFRkL2",0.0
973,"12/22/2022, 08:45:51","Not following.
Love eating karela. https://t.co/aoYNyHN8gJ https://t.co/NgdLVnu78d",-0.5216
974,"12/22/2022, 08:43:12",@_singhalka No abusing https://t.co/xklJd3sDiC,0.357
975,"12/22/2022, 08:39:40","LIVE: Shri @RahulGandhi pays tribute to Mahatma Gandhi at Ghasera village, Haryana. #BharatJodoYatra

https://t.co/CnF8h3it4J",0.0
976,"12/22/2022, 08:37:39",@Thheprofessor It means it's over,0.0
977,"12/22/2022, 08:37:22","📊 #SuperGiantsWatch Madhya Pradesh vs Chandigarh:⤵️

Avesh Khan 
1st inng's: 4 - 2 - 3- 1
2nd inng's: 8 - 2 - 15 - 1

Manan Vohra: 0 &amp; 2

Chandigarh lost by an inng's &amp; 125 runs.
#WeAreSuperGiants | #RanjiTrophy",-0.3182
978,"12/22/2022, 08:33:55","(i) Dense to Very Dense Fog conditions likely to continue over Punjab, Haryana, Chandigarh and Uttar Pradesh during next 48 hours and decrease in intensity &amp; spread thereafter. 
(ii) Depression over southwest and adjoining southeast Bay of Bengal. @ndmaindia @DDNewslive https://t.co/SHnLBoLtUX",-0.5719
979,"12/22/2022, 08:32:25",@indiainpixels Woah..Panchkula's per capita is more than Chandigarh's.,0.0
980,"12/22/2022, 08:26:21","The members of the Special Cell rang in a very merry Christmas in collaboration with Inner Wheel Club,a unit of Rotary International Chd.With carols &amp; dancing,they brought in a spirit of joy &amp; festive cheer.The goodies they enjoyed after was a fitting end to the day's festivities https://t.co/YpnXL1yLJl",0.9657
981,"12/22/2022, 08:24:56",🚨 Remembering Nek Chand through photo exhibition on Rock Garden of #Chandigarh https://t.co/6WvsuOEOKA,0.0
982,"12/22/2022, 08:21:33","Kusum kept in touch through out and took our help to invest the money she got as compensation from our team and the government. She moved to Chandigarh where her sisters live and her kids go to school here. 
It was so nice to meet her in person.",0.7443
983,"12/22/2022, 08:21:29","I was in Chandigarh for a little while today and met Kusum Lata. The minute she saw me, she clung to me and started crying. She said she couldn’t believe I would go to visit her.",-0.4767
984,"12/22/2022, 08:21:19",BCM Alumni 2014 batch reunites on 21st January 2023. https://t.co/SFADnO52zm,0.0
985,"12/22/2022, 08:19:43","@CBCJalandhar @adgpi @CBC_Chandigarh @CBC_MIB @mygovindia @PIBChandigarh @MIB_India @ianuragthakur @BSF_Punjab Sir height criteria of capf is 170 cm and also for Navy and Airforce is 157-162 cm. What they do with this reservation
 You are only giving lolipop to us. Ultimately all the agniver vayu and agniver Navy are unemployed?",0.34
986,"12/22/2022, 08:19:26","Aafreen, is painstakingly crafted by the hands of thousands of craftsmen using skills passed down through the family, capturing exquisiteness and culture in every piece.
DM for inquiries or visit the store Address: 2441-44, Sector 22C, Sector 22, Chandigarh. https://t.co/wS2Ka267nq",0.0
987,"12/22/2022, 08:18:54","@arman_inc @arman_inc Sir, thanks for the sharing. Action has been taken on your complaint. Violation ID 24221137 has been issued.",0.0772
988,"12/22/2022, 08:18:22","Punjab CM Bhagwant Mann calls a meeting of the officials of the state health department over Covid-19 situation. The meeting to be held at Chandigarh secretariat shortly.

Source: Times Of India

#kiddaan #bhagwantmann #punjab #covid https://t.co/I5JtrmFZG3",0.0
989,"12/22/2022, 08:18:01",Just posted a photo @ Chandigarh Helpline https://t.co/rztd0Sm0PH,0.0
990,"12/22/2022, 08:17:26","#Chandigarh | Unruly scenes witnessed at MC house meeting, when AAP and Congress were protesting against on street paid parking and imposition of charges 

Marshalls were called and they dragged councillors outside the house 

📷 Keshav Singh / HT https://t.co/OgXkuQfifF",-0.6249
991,"12/22/2022, 08:16:09","AAP and Congress councillors hold protest against charges imposed on facilitation charges on the services during house meeting of #Chandigarh Municipal Corporation 

📷 Keshav Singh / HT https://t.co/aYb5PJE1Y7",-0.6705
992,"12/22/2022, 08:14:05","Bhagwant Mann calls a meeting of the officials of the state health department over #COVID19 situation. His meeting to be held at Chandigarh secretariat shortly. 
#Bhagwantmann #CovidIsNotOver #CovidIsntOver #chinacovid #COVID #corona #punjab https://t.co/vB7U0JNc4D",0.0
993,"12/22/2022, 08:08:00","It's the shortest day of 2022🌙#WinterSolstice

At the winter solstice, the Sun travels the shortest path through the sky, and that day, therefore, has the least daylight and the longest night. https://t.co/3taX1zUGOm",0.0
994,"12/22/2022, 08:07:59","@GargaC Hindi is the official state government language of Delhi , haryana , rajasthan , Madhya Pradesh , chandigarh, uttrakhand ,Uttar Pradesh, himachal pradesh , jharkhand, bihar &amp; chattisgarh it is colloquial and  communication language of these states then why are you targeting",0.0
995,"12/22/2022, 08:06:59","@rpochandigarh @passportsevamea @DrSJaishankar @AmitShah 
File no CH7077179395222

Already visited RPO Chandigarh office in 05-12-2022 room no 206 and 209

Please help and send my passport https://t.co/3tZqXlqF1t",0.1531
996,"12/22/2022, 08:06:20","Punjab CM Bhagwant Mann calls a meeting of the officials of the state health department over #COVID19 situation. The meeting to be held at Chandigarh secretariat shortly. 

(File photo) https://t.co/RDO8STntlO",0.0
997,"12/22/2022, 08:06:02","Once I was traveling from Chandigarh to Indore via Mumbai in winters. I had to change terminals too. Itni funny situation Thi. I was in blazer and sweater from chd, had to take off everything but tee shirt, jeans in Mumbai, fir wore everything again in Indore. 🤦🏻‍♀️🥲🥲 https://t.co/5D29q2g6mu",0.2382
998,"12/22/2022, 08:02:14","#FakeNews

This message is circulating in some Whatsapp groups regarding XBB variant of #COVID19.

The message is #FAKE and #MISLEADING. https://t.co/DPC5rzvs2I",-0.8056
999,"12/22/2022, 08:02:03","*Awareness*: There are immense career prospects in fields other than medical and non-medical. FDDI-Chandigarh is rigorously working to create awareness on it. 

@fddiofficial
#opportunity #career #fashion #footweardesign https://t.co/dQ0V0xg7oC",0.6908
1000,"12/22/2022, 08:01:06","The Missing Link!
#Chandigarh #KiranKher #BJP https://t.co/vAZDsxyxZ7",-0.3595
1001,"12/22/2022, 08:00:00","@CforChatha There is one Behlolpur village adjacent to Maloya village on north periphery of Chandigarh. Till last 20years, building construction was controlled on this region adjacent to Chandigarh. With that restriction gone, agri land is getting converted into concrete jungles.",-0.2732
1002,"12/22/2022, 07:59:54","Humble tributes to one of India's greatest mathematicians, Srinivasa Ramanujan, on his birth anniversary, which is commemorated as National Mathematics Day. 

His work has a lasting impact on the world of mathematics, inspiring many generations.

#NationalMathematicsDay https://t.co/upUmXj0KKT",0.7906
1003,"12/22/2022, 07:59:20","An Epic Day at Healthy Streets Workshop organised by @ChandigarhSmart @ITDPIndia @SmartCities_HUA 

Tried to pack the whole day full of informative sessions, well curated tour of the whole city, smart city project showcase &amp; musical night.

#chandigarh #smartcities #mohua #event https://t.co/v3CkTa0kIz",0.7579
1004,"12/22/2022, 07:58:28",@sunnyGi20400375 @_garrygill @sneha2609 @VirkKaranjot @GurdeepMaan79 No wrong or right way... You demanded punjabi speaking punjab and you got it.. Chandigarh too was to be given to punjab and hindi speaking abohar and fazilka to Haryana.. You refused to give abohar and fazilka but wanted to get Chandigarh.. That's actually the wrong way..,-0.6622
1005,"12/22/2022, 07:57:19",Hidden gem in Chandigarh is Me :),0.4588
1006,"12/22/2022, 07:56:23","#Karnataka records the highest number of UPI transactions per capita among larger states, while #Chandigarh, followed by #Delhi, has the highest per capita transactions among UTs: https://t.co/Ssc2FFnIBK",0.0772
1007,"12/22/2022, 07:56:12","READ: Remembering Nek Chand through photo exhibition on Rock Garden of Chandigarh

https://t.co/hGAv47dueE",0.0
1008,"12/22/2022, 07:53:32","@RideBoom_India 
Kro share your code to get ride credits &amp; no surge price in RideBoom.
#bookataxi #travel #saffest #Chandigarh #mohali #Kolkata #Delhi #Pune",0.3612
1009,"12/22/2022, 07:49:41","Chandigarh, are you ready to experience the signature Tim Hortons love and warmth at an all new location?
Brewing from 24th December, 2022 at SCO 427, Sector 35, Chandigarh | 4 PM

See you at Tim Hortons! https://t.co/8X1pKtH5gD",0.8748
1010,"12/22/2022, 07:48:00","MICS (MINIMALLY INVASIVE CARDIAC SURGERY)

Dr. Ayush Srivastava 
MBBS, M.S, MCh. (PGI Chandigarh)
Cardio-Thoracic &amp; Vascular Surgeon

#moradabadhospital #doctors #MICS #HeartDisease #heartoperation #drayushsrivastava #theerthankar #TMU https://t.co/C6dTiDiNlC",0.0
1011,"12/22/2022, 07:46:05",@Airtel_Presence @airtelindia Pathetic Network in Chandigarh!! It’s sucks!! Wana Port Out!!,-0.811
1012,"12/22/2022, 07:44:07",@naren_poonia @Chandigarh_uni You got refund??,0.0
1013,"12/22/2022, 07:42:58","We have equipped ourselves better in the previous three waves of #COVID . We have RT-PCR testing facilities in all districts along with a sufficient supply of oxygen in plants. People shouldn't panic &amp; must follow all guidelines: Anil Vij, #Haryana home minister",0.681
1014,"12/22/2022, 07:42:10",@SurinderSKalwan Behlolpur is in Layallpur in Pakistan while near Chandigarh in India,0.0
1015,"12/22/2022, 07:41:20","@Dchautala Road totally broken thatswhy so much dust and air pollution in the area .This is just 70-80m away from sirsa chandigarh state highway . please get  it repaired asap . location is old market road near old chc bhuna disst fatehabad 
nitin 8901556475",-0.2716
1016,"12/22/2022, 07:39:18",@DoctorAjayita Zero visibility once I drove from amritsar to Chandigarh in night,0.0
1017,"12/22/2022, 07:38:06","Amid central guidelines to step up #Covid surveillance in #India in view of surging cases in #China and other countries, UT health department announced mandatory testing for patients being admitted at #GMCH32 and #GMSH16

As on Wednesday, #Chandigarh had no active patients. https://t.co/Q4EmIQa7T8",-0.1426
1018,"12/22/2022, 07:37:59",@IndianExpress She may be from Chandigarh but now she is a US citizen and not Indian. There's nothing to celebrate here.,-0.612
1019,"12/22/2022, 07:37:22","Re-registration for January 2023 Session
 
Last Date : 31st December, 2022

https://t.co/A4yRBEo7lF

@OfficialIGNOU 
#IGNOU https://t.co/0npwAumykG",0.0
1020,"12/22/2022, 07:36:58","The last 5 shows of 2022 are here :

24th Dec 4 pm - Dwarka, Delhi 
24th Dec 8 pm - Gurgaon 
25th Dec 1 pm - South Delhi 
27th Dec 9 pm - Indore
28th Dec 9 pm - Chandigarh

Ticket link you can check in the first comment. https://t.co/NUfBk0gDmH",0.0
1021,"12/22/2022, 07:33:45",#Haryana warnings dated 22.12.2022 https://t.co/ASq5xTnIS7,-0.296
1022,"12/22/2022, 07:32:10",#Punjab warnings dated 22.12.2022 https://t.co/inh1M5xXpc,-0.296
